Iteration,Algorithm,Core_Type,IPC,Memory_Usage,Cache_Hit_Rate
4,Matrix_Multiplication,In-Order,1.46,504.0,0.75
4,LU,Out-of-Order,1.3,507.7,0.84
4,LU,Out-of-Order,1.38,539.5,0.82
4,FFT,Out-of-Order,1.09,456.9,0.86
4,FFT,In-Order,1.23,425.9,0.75
4,Convolution,In-Order,1.29,386.1,0.72
4,Radix,In-Order,0.96,371.5,0.76
4,Convolution,Out-of-Order,1.1,536.1,0.84
4,Radix,In-Order,1.27,549.2,0.73
4,FFT,In-Order,0.81,312.8,0.74
4,Radix,Out-of-Order,1.11,310.9,0.82
4,Radix,In-Order,1.0,391.4,0.74
4,FFT,Out-of-Order,1.39,303.6,0.84
4,Convolution,Out-of-Order,1.01,301.7,0.83
4,Matrix_Multiplication,Out-of-Order,1.26,342.7,0.85
4,Matrix_Multiplication,Out-of-Order,1.09,337.6,0.82
4,Matrix_Multiplication,Out-of-Order,1.24,360.3,0.83
4,Matrix_Multiplication,Out-of-Order,1.08,300.3,0.85
4,LU,In-Order,0.99,578.5,0.74
4,FFT,In-Order,1.05,502.8,0.72
4,Convolution,Out-of-Order,1.52,325.4,0.84
4,Radix,Out-of-Order,1.14,476.0,0.84
4,Matrix_Multiplication,Out-of-Order,1.02,475.8,0.86
4,Matrix_Multiplication,In-Order,1.43,539.8,0.74
4,FFT,In-Order,0.99,314.9,0.75
4,Radix,Out-of-Order,1.71,310.6,0.85
4,Matrix_Multiplication,In-Order,1.24,492.4,0.74
4,Radix,In-Order,1.0,590.3,0.75
4,Matrix_Multiplication,Out-of-Order,1.55,526.5,0.86
4,Convolution,Out-of-Order,1.28,318.4,0.84
4,Matrix_Multiplication,In-Order,1.28,336.0,0.75
4,Convolution,Out-of-Order,1.49,468.1,0.83
4,Matrix_Multiplication,Out-of-Order,1.77,463.8,0.84
4,FFT,In-Order,0.96,344.8,0.75
4,LU,Out-of-Order,1.72,529.5,0.84
4,FFT,In-Order,1.41,572.6,0.73
4,FFT,Out-of-Order,1.36,559.9,0.86
4,Convolution,Out-of-Order,1.13,558.5,0.83
4,Convolution,In-Order,1.01,429.1,0.74
4,LU,Out-of-Order,1.36,583.6,0.84
4,FFT,Out-of-Order,1.18,458.8,0.82
4,FFT,Out-of-Order,1.23,321.2,0.83
4,Radix,In-Order,1.14,576.0,0.75
4,Radix,In-Order,1.31,576.9,0.75
4,Matrix_Multiplication,In-Order,0.96,504.3,0.74
4,Radix,In-Order,1.06,558.8,0.74
4,Convolution,Out-of-Order,1.41,399.4,0.83
4,FFT,Out-of-Order,1.15,505.8,0.83
4,Matrix_Multiplication,Out-of-Order,1.6,499.9,0.84
4,LU,In-Order,0.81,301.1,0.74
4,Radix,In-Order,1.22,308.9,0.75
4,LU,In-Order,1.46,421.4,0.75
4,FFT,Out-of-Order,1.03,552.7,0.85
4,Convolution,Out-of-Order,1.02,513.0,0.84
4,Radix,In-Order,1.48,539.6,0.75
4,Matrix_Multiplication,Out-of-Order,1.11,481.1,0.85
4,Matrix_Multiplication,Out-of-Order,1.16,554.3,0.84
4,LU,In-Order,1.48,358.2,0.76
4,Convolution,Out-of-Order,1.33,578.9,0.84
4,Convolution,Out-of-Order,1.35,332.5,0.83
4,FFT,Out-of-Order,1.24,364.7,0.83
4,FFT,Out-of-Order,1.37,427.3,0.85
4,Radix,In-Order,1.41,418.3,0.74
4,Matrix_Multiplication,In-Order,1.26,578.7,0.75
4,Matrix_Multiplication,Out-of-Order,1.09,403.5,0.86
4,Convolution,In-Order,0.83,400.0,0.74
4,Convolution,Out-of-Order,1.12,346.6,0.84
4,Convolution,Out-of-Order,1.11,445.0,0.83
4,Matrix_Multiplication,In-Order,1.2,349.0,0.73
4,Radix,Out-of-Order,1.15,331.8,0.83
4,Convolution,Out-of-Order,1.04,376.9,0.84
4,FFT,In-Order,1.0,501.6,0.75
4,Convolution,In-Order,1.16,594.7,0.75
4,LU,Out-of-Order,1.31,594.3,0.85
4,FFT,Out-of-Order,1.79,541.7,0.85
4,Convolution,Out-of-Order,1.15,371.8,0.86
4,FFT,In-Order,1.29,491.4,0.74
4,LU,Out-of-Order,1.42,311.7,0.86
4,Matrix_Multiplication,In-Order,0.94,529.9,0.73
4,FFT,Out-of-Order,1.8,471.4,0.84
4,Radix,Out-of-Order,1.8,590.7,0.83
4,LU,Out-of-Order,1.61,434.2,0.83
4,Radix,In-Order,1.24,328.3,0.74
4,FFT,Out-of-Order,1.14,388.5,0.82
4,FFT,Out-of-Order,1.44,464.5,0.83
4,Radix,Out-of-Order,1.8,563.9,0.84
4,Matrix_Multiplication,Out-of-Order,1.61,519.4,0.84
4,LU,Out-of-Order,1.5,301.3,0.85
4,Radix,In-Order,0.87,510.8,0.75
4,Matrix_Multiplication,Out-of-Order,1.29,544.3,0.83
4,Matrix_Multiplication,In-Order,0.8,360.4,0.73
4,Radix,Out-of-Order,1.79,570.1,0.86
4,Radix,Out-of-Order,1.02,403.3,0.84
4,Convolution,In-Order,1.0,467.4,0.73
4,FFT,In-Order,1.05,314.4,0.75
4,FFT,Out-of-Order,1.56,461.9,0.84
4,LU,In-Order,1.45,385.9,0.72
4,Radix,In-Order,1.14,350.2,0.74
4,Matrix_Multiplication,Out-of-Order,1.66,437.9,0.85
4,Convolution,Out-of-Order,1.41,323.0,0.82
4,Radix,In-Order,1.26,510.2,0.74
4,Matrix_Multiplication,Out-of-Order,1.74,526.4,0.84
4,LU,Out-of-Order,1.6,426.1,0.85
4,Radix,Out-of-Order,1.53,428.0,0.85
4,Matrix_Multiplication,In-Order,1.39,487.5,0.74
4,Convolution,Out-of-Order,1.69,543.2,0.86
4,Convolution,In-Order,1.11,463.8,0.72
4,Radix,Out-of-Order,1.06,304.6,0.83
4,Matrix_Multiplication,In-Order,0.92,366.8,0.73
4,FFT,In-Order,1.11,326.3,0.73
4,LU,Out-of-Order,1.54,395.6,0.85
4,Matrix_Multiplication,In-Order,0.8,361.5,0.73
4,Matrix_Multiplication,In-Order,1.41,380.3,0.76
4,Convolution,In-Order,0.99,499.9,0.75
4,Radix,In-Order,0.96,431.0,0.74
4,Convolution,In-Order,1.18,416.7,0.73
4,LU,In-Order,1.09,354.9,0.74
4,FFT,Out-of-Order,1.21,449.0,0.86
4,LU,Out-of-Order,1.32,486.4,0.85
4,Convolution,Out-of-Order,1.69,590.1,0.83
4,FFT,Out-of-Order,1.6,572.6,0.85
4,LU,Out-of-Order,1.02,569.5,0.85
4,Radix,In-Order,1.06,366.2,0.74
4,LU,Out-of-Order,1.47,386.8,0.82
4,FFT,Out-of-Order,1.52,555.8,0.82
4,Radix,Out-of-Order,1.67,534.8,0.85
4,Matrix_Multiplication,In-Order,1.44,396.2,0.73
4,FFT,In-Order,0.98,367.8,0.76
4,Convolution,Out-of-Order,1.38,584.7,0.84
4,Matrix_Multiplication,Out-of-Order,1.78,321.9,0.85
4,LU,In-Order,1.44,408.4,0.74
4,FFT,In-Order,0.83,367.7,0.76
4,Convolution,Out-of-Order,1.38,511.5,0.83
4,Convolution,In-Order,1.02,582.3,0.75
4,FFT,In-Order,1.19,523.9,0.74
4,Convolution,In-Order,0.99,366.7,0.75
4,LU,In-Order,0.92,520.9,0.76
4,Radix,In-Order,0.81,493.8,0.73
4,FFT,Out-of-Order,1.55,554.8,0.83
4,Convolution,In-Order,0.82,592.3,0.75
4,FFT,In-Order,1.24,590.7,0.76
4,Radix,In-Order,1.2,580.0,0.76
4,FFT,Out-of-Order,1.2,361.2,0.82
4,Matrix_Multiplication,In-Order,1.15,476.9,0.73
4,Convolution,In-Order,1.31,361.8,0.73
4,Matrix_Multiplication,Out-of-Order,1.66,412.1,0.85
4,FFT,Out-of-Order,1.18,566.9,0.85
4,LU,In-Order,1.07,319.4,0.74
4,LU,Out-of-Order,1.68,355.2,0.83
4,LU,Out-of-Order,1.69,486.2,0.83
4,Radix,In-Order,1.17,577.3,0.74
4,Matrix_Multiplication,Out-of-Order,1.16,306.2,0.85
4,Radix,In-Order,0.86,595.4,0.72
4,Matrix_Multiplication,Out-of-Order,1.72,317.8,0.84
4,Convolution,In-Order,1.49,465.1,0.74
4,LU,Out-of-Order,1.69,468.3,0.83
4,FFT,In-Order,1.28,503.9,0.72
4,FFT,In-Order,1.29,564.0,0.76
4,FFT,In-Order,1.27,560.8,0.76
4,Radix,In-Order,0.92,411.3,0.75
4,Convolution,In-Order,1.13,493.9,0.75
4,Convolution,Out-of-Order,1.74,398.8,0.85
4,LU,In-Order,1.01,303.1,0.72
4,Radix,In-Order,1.11,446.3,0.75
4,Matrix_Multiplication,In-Order,1.16,365.1,0.75
4,LU,Out-of-Order,1.66,500.5,0.85
4,Radix,In-Order,0.82,433.2,0.74
4,FFT,Out-of-Order,1.07,319.3,0.85
4,Radix,Out-of-Order,1.7,358.5,0.84
4,FFT,Out-of-Order,1.55,414.0,0.84
4,Radix,Out-of-Order,1.02,350.4,0.86
4,Convolution,In-Order,1.39,595.4,0.73
4,LU,In-Order,1.42,391.3,0.73
4,Matrix_Multiplication,Out-of-Order,1.04,376.3,0.83
4,LU,In-Order,1.03,513.3,0.73
4,FFT,Out-of-Order,1.57,439.4,0.83
4,Convolution,In-Order,1.39,323.9,0.76
4,LU,In-Order,1.48,373.5,0.76
4,LU,Out-of-Order,1.78,520.6,0.85
4,Convolution,In-Order,0.89,465.1,0.75
4,FFT,In-Order,1.39,572.8,0.73
4,Convolution,Out-of-Order,1.28,523.4,0.83
4,FFT,Out-of-Order,1.38,350.3,0.86
4,FFT,Out-of-Order,1.59,427.0,0.82
4,Convolution,Out-of-Order,1.37,469.4,0.85
4,Convolution,In-Order,1.13,370.3,0.75
4,FFT,In-Order,1.04,375.2,0.73
4,Convolution,Out-of-Order,1.65,468.0,0.85
4,Convolution,Out-of-Order,1.57,404.6,0.85
4,Convolution,Out-of-Order,1.53,545.2,0.85
4,LU,Out-of-Order,1.73,550.3,0.83
4,FFT,In-Order,1.43,483.6,0.74
4,Matrix_Multiplication,Out-of-Order,1.04,463.4,0.85
4,Convolution,In-Order,1.21,597.2,0.72
4,LU,Out-of-Order,1.5,352.3,0.86
4,FFT,In-Order,1.47,330.2,0.75
4,LU,In-Order,0.85,340.3,0.73
4,Matrix_Multiplication,In-Order,1.04,397.6,0.75
4,Matrix_Multiplication,In-Order,1.2,509.0,0.73
4,FFT,Out-of-Order,1.25,486.5,0.83
4,Radix,Out-of-Order,1.78,509.2,0.85
4,Radix,Out-of-Order,1.2,392.3,0.84
4,FFT,In-Order,1.12,477.0,0.74
4,LU,Out-of-Order,1.41,377.6,0.83
4,FFT,Out-of-Order,1.63,391.1,0.84
4,FFT,In-Order,1.45,474.6,0.73
4,Convolution,Out-of-Order,1.79,549.9,0.82
4,Radix,In-Order,1.19,584.1,0.74
4,Radix,Out-of-Order,1.09,322.3,0.85
4,Radix,In-Order,1.1,592.8,0.76
4,Convolution,Out-of-Order,1.19,402.3,0.85
4,Matrix_Multiplication,In-Order,1.44,539.7,0.74
4,LU,In-Order,1.13,460.4,0.75
4,Radix,In-Order,1.29,484.4,0.76
4,FFT,Out-of-Order,1.45,363.2,0.84
4,Matrix_Multiplication,Out-of-Order,1.8,396.4,0.85
4,FFT,In-Order,1.49,482.4,0.74
4,LU,Out-of-Order,1.8,499.9,0.83
4,LU,In-Order,0.82,462.3,0.76
4,Convolution,Out-of-Order,1.12,581.5,0.83
4,Convolution,In-Order,1.05,493.9,0.75
4,Convolution,In-Order,1.24,314.6,0.73
4,Radix,In-Order,0.9,394.2,0.74
4,LU,In-Order,1.01,494.8,0.75
4,LU,Out-of-Order,1.16,354.4,0.84
4,FFT,Out-of-Order,1.18,351.7,0.82
4,Convolution,Out-of-Order,1.19,362.1,0.83
4,LU,Out-of-Order,1.34,545.6,0.84
4,Matrix_Multiplication,In-Order,0.96,307.1,0.74
4,Radix,In-Order,1.4,587.2,0.72
4,LU,Out-of-Order,1.23,352.3,0.85
4,FFT,In-Order,1.22,456.7,0.73
4,LU,Out-of-Order,1.38,467.5,0.84
4,FFT,Out-of-Order,1.78,420.9,0.84
4,FFT,Out-of-Order,1.59,365.4,0.83
4,Radix,Out-of-Order,1.28,590.6,0.83
4,LU,Out-of-Order,1.78,321.8,0.84
4,FFT,In-Order,1.43,553.0,0.73
4,Radix,In-Order,1.39,585.5,0.74
4,LU,In-Order,1.27,346.3,0.73
4,Matrix_Multiplication,In-Order,1.43,425.0,0.74
4,LU,In-Order,1.13,349.9,0.74
4,Matrix_Multiplication,Out-of-Order,1.1,453.5,0.84
4,Radix,In-Order,1.23,440.8,0.72
4,Convolution,In-Order,0.9,551.9,0.73
4,Matrix_Multiplication,Out-of-Order,1.01,594.6,0.84
4,Matrix_Multiplication,Out-of-Order,1.74,495.4,0.85
4,Matrix_Multiplication,In-Order,1.03,335.3,0.73
4,Matrix_Multiplication,Out-of-Order,1.07,304.4,0.83
4,Convolution,In-Order,1.2,462.5,0.74
4,Radix,In-Order,1.07,599.5,0.76
4,FFT,In-Order,1.05,366.1,0.74
4,Convolution,In-Order,1.3,480.1,0.75
4,FFT,In-Order,1.09,545.0,0.73
4,Radix,Out-of-Order,1.62,399.0,0.84
4,FFT,In-Order,1.2,416.1,0.73
4,LU,In-Order,1.06,352.6,0.72
4,Convolution,In-Order,1.02,364.1,0.72
4,Convolution,Out-of-Order,1.32,350.4,0.83
4,Matrix_Multiplication,Out-of-Order,1.77,320.9,0.85
4,Radix,In-Order,1.26,370.1,0.74
4,FFT,In-Order,0.83,502.1,0.72
4,Convolution,Out-of-Order,1.59,549.3,0.85
4,FFT,In-Order,0.81,402.8,0.73
4,Radix,In-Order,1.4,318.2,0.75
4,Matrix_Multiplication,Out-of-Order,1.6,354.1,0.83
4,Radix,Out-of-Order,1.69,538.2,0.85
4,Radix,Out-of-Order,1.36,493.7,0.84
4,Matrix_Multiplication,In-Order,0.98,455.6,0.73
5,Matrix_Multiplication,In-Order,1.05,524.9,0.73
5,Convolution,In-Order,1.12,362.5,0.76
5,Radix,In-Order,1.08,581.3,0.76
5,LU,Out-of-Order,1.55,356.6,0.86
5,Convolution,Out-of-Order,1.57,390.7,0.86
5,Radix,In-Order,1.19,535.6,0.73
5,Matrix_Multiplication,In-Order,1.48,459.5,0.76
5,Matrix_Multiplication,In-Order,1.07,557.8,0.73
5,LU,Out-of-Order,1.55,375.8,0.85
5,LU,Out-of-Order,1.05,451.6,0.84
5,LU,Out-of-Order,1.49,313.2,0.85
5,FFT,Out-of-Order,1.26,372.7,0.87
5,Convolution,Out-of-Order,1.68,513.3,0.85
5,LU,In-Order,1.07,364.7,0.76
5,Convolution,Out-of-Order,1.49,327.8,0.85
5,Matrix_Multiplication,Out-of-Order,1.34,510.3,0.85
5,FFT,In-Order,1.05,470.9,0.74
5,FFT,Out-of-Order,1.48,313.1,0.87
5,Matrix_Multiplication,In-Order,1.03,411.6,0.76
5,FFT,Out-of-Order,1.68,443.7,0.84
5,Radix,In-Order,1.48,445.8,0.75
5,Matrix_Multiplication,Out-of-Order,1.18,499.9,0.86
5,FFT,In-Order,0.99,524.6,0.74
5,Radix,In-Order,1.41,362.4,0.76
5,Radix,Out-of-Order,1.37,592.8,0.83
5,LU,Out-of-Order,1.33,510.6,0.84
5,Radix,Out-of-Order,1.24,314.8,0.83
5,Convolution,Out-of-Order,1.26,513.5,0.86
5,LU,In-Order,0.84,419.1,0.77
5,Radix,Out-of-Order,1.27,508.5,0.86
5,FFT,Out-of-Order,1.23,519.8,0.84
5,Matrix_Multiplication,Out-of-Order,1.27,552.6,0.86
5,FFT,Out-of-Order,1.19,421.9,0.85
5,Matrix_Multiplication,In-Order,1.15,454.2,0.77
5,FFT,Out-of-Order,1.3,464.2,0.86
5,Radix,Out-of-Order,1.4,392.3,0.87
5,LU,In-Order,1.38,507.5,0.74
5,FFT,Out-of-Order,1.46,465.1,0.86
5,LU,Out-of-Order,1.65,599.3,0.87
5,Convolution,In-Order,1.24,326.2,0.75
5,LU,In-Order,1.45,326.2,0.74
5,Convolution,In-Order,1.34,485.3,0.75
5,Matrix_Multiplication,In-Order,1.04,347.5,0.77
5,Radix,In-Order,1.21,485.6,0.73
5,Radix,In-Order,1.36,349.9,0.74
5,Matrix_Multiplication,Out-of-Order,1.2,384.8,0.86
5,Radix,In-Order,1.12,327.1,0.75
5,LU,In-Order,1.31,482.8,0.76
5,Matrix_Multiplication,Out-of-Order,1.62,579.5,0.85
5,LU,In-Order,1.34,561.0,0.76
5,Matrix_Multiplication,Out-of-Order,1.58,493.1,0.84
5,Matrix_Multiplication,In-Order,1.21,483.8,0.75
5,FFT,Out-of-Order,1.31,581.2,0.83
5,Radix,Out-of-Order,1.25,375.7,0.84
5,Convolution,Out-of-Order,1.64,529.2,0.87
5,Matrix_Multiplication,Out-of-Order,1.1,434.4,0.86
5,FFT,In-Order,1.1,309.0,0.76
5,Radix,In-Order,1.23,398.0,0.76
5,LU,In-Order,1.1,491.4,0.75
5,LU,In-Order,1.05,313.5,0.74
5,Convolution,In-Order,1.09,384.0,0.76
5,LU,In-Order,1.16,492.8,0.76
5,Matrix_Multiplication,Out-of-Order,1.71,302.9,0.85
5,Radix,In-Order,1.33,513.6,0.75
5,LU,In-Order,1.43,582.6,0.75
5,Convolution,Out-of-Order,1.73,461.3,0.86
5,FFT,Out-of-Order,1.37,485.7,0.85
5,FFT,Out-of-Order,1.5,583.3,0.86
5,Radix,In-Order,1.45,476.9,0.77
5,FFT,In-Order,0.89,422.4,0.74
5,LU,In-Order,1.19,459.0,0.77
5,FFT,In-Order,1.42,598.5,0.74
5,FFT,In-Order,1.0,560.6,0.75
5,Convolution,In-Order,1.21,575.4,0.76
5,Radix,In-Order,0.86,305.4,0.76
5,Matrix_Multiplication,Out-of-Order,1.37,529.8,0.86
5,Radix,In-Order,1.44,513.1,0.75
5,Matrix_Multiplication,Out-of-Order,1.15,541.9,0.86
5,LU,In-Order,1.13,306.8,0.76
5,Convolution,In-Order,0.87,400.2,0.75
5,Radix,In-Order,1.37,373.6,0.75
5,FFT,In-Order,1.22,499.3,0.76
5,FFT,In-Order,1.0,369.1,0.76
5,FFT,In-Order,0.93,341.8,0.75
5,LU,Out-of-Order,1.35,498.1,0.83
5,Convolution,Out-of-Order,1.38,600.0,0.83
5,LU,In-Order,0.84,369.5,0.74
5,FFT,Out-of-Order,1.76,554.5,0.86
5,LU,In-Order,1.33,467.8,0.73
5,Radix,In-Order,1.2,451.0,0.73
5,LU,In-Order,1.32,488.5,0.74
5,Matrix_Multiplication,In-Order,1.23,494.1,0.75
5,FFT,In-Order,1.44,389.6,0.74
5,Matrix_Multiplication,In-Order,1.21,454.3,0.76
5,Radix,Out-of-Order,1.44,315.7,0.86
5,FFT,In-Order,1.25,587.7,0.75
5,Radix,In-Order,1.44,497.9,0.75
5,Convolution,In-Order,1.09,360.9,0.76
5,Convolution,Out-of-Order,1.5,381.8,0.84
5,LU,In-Order,0.9,482.4,0.73
5,FFT,Out-of-Order,1.79,550.3,0.85
5,Radix,In-Order,0.86,482.1,0.74
5,Radix,Out-of-Order,1.48,351.0,0.83
5,FFT,Out-of-Order,1.3,553.5,0.84
5,FFT,In-Order,1.24,558.2,0.75
5,LU,Out-of-Order,1.05,442.4,0.87
5,Convolution,In-Order,0.98,356.3,0.74
5,Convolution,In-Order,1.07,438.7,0.74
5,LU,Out-of-Order,1.31,508.7,0.84
5,Radix,In-Order,1.49,597.6,0.76
5,Convolution,In-Order,1.28,475.1,0.76
5,Radix,In-Order,0.99,367.1,0.76
5,FFT,Out-of-Order,1.66,558.2,0.83
5,FFT,Out-of-Order,1.68,501.5,0.86
5,Radix,Out-of-Order,1.69,357.8,0.84
5,Convolution,In-Order,0.88,472.8,0.74
5,Matrix_Multiplication,In-Order,1.35,316.1,0.76
5,Matrix_Multiplication,Out-of-Order,1.39,553.7,0.86
5,Matrix_Multiplication,Out-of-Order,1.18,575.7,0.83
5,Radix,Out-of-Order,1.03,478.6,0.85
5,LU,In-Order,0.8,575.0,0.76
5,FFT,In-Order,1.24,375.2,0.75
5,LU,In-Order,1.25,388.1,0.76
5,LU,Out-of-Order,1.46,471.9,0.86
5,LU,In-Order,1.32,301.0,0.76
5,Radix,In-Order,1.44,476.0,0.77
5,Convolution,Out-of-Order,1.67,499.4,0.86
5,FFT,In-Order,1.17,303.9,0.76
5,Convolution,In-Order,0.95,548.4,0.74
5,Matrix_Multiplication,In-Order,1.32,323.9,0.77
5,Convolution,Out-of-Order,1.2,401.2,0.85
5,Radix,Out-of-Order,1.29,417.0,0.84
5,Convolution,Out-of-Order,1.55,573.2,0.85
5,FFT,Out-of-Order,1.44,396.9,0.87
5,Radix,Out-of-Order,1.71,367.8,0.83
5,Radix,Out-of-Order,1.02,411.9,0.84
5,Convolution,In-Order,1.09,311.4,0.76
5,FFT,Out-of-Order,1.08,447.9,0.87
5,Matrix_Multiplication,In-Order,0.92,594.4,0.74
5,LU,Out-of-Order,1.67,515.8,0.85
5,FFT,Out-of-Order,1.31,360.7,0.86
5,LU,Out-of-Order,1.11,588.7,0.84
5,Matrix_Multiplication,In-Order,1.04,371.3,0.76
5,Radix,Out-of-Order,1.75,563.1,0.85
5,Radix,Out-of-Order,1.62,570.8,0.86
5,FFT,Out-of-Order,1.66,408.0,0.85
5,Matrix_Multiplication,In-Order,1.11,521.2,0.77
5,FFT,Out-of-Order,1.01,517.3,0.86
5,Convolution,In-Order,1.43,417.8,0.75
5,Matrix_Multiplication,In-Order,1.42,557.7,0.74
5,FFT,Out-of-Order,1.68,384.0,0.84
5,Radix,Out-of-Order,1.76,520.7,0.84
5,Radix,In-Order,1.17,550.9,0.75
5,LU,In-Order,1.41,438.0,0.77
5,Matrix_Multiplication,In-Order,1.04,436.6,0.76
5,Matrix_Multiplication,Out-of-Order,1.54,527.6,0.84
5,Matrix_Multiplication,In-Order,0.82,382.5,0.77
5,Convolution,In-Order,0.86,458.5,0.74
5,LU,Out-of-Order,1.71,395.3,0.85
5,Convolution,Out-of-Order,1.71,571.5,0.83
5,FFT,Out-of-Order,1.74,393.3,0.85
5,Matrix_Multiplication,Out-of-Order,1.77,465.2,0.87
5,LU,Out-of-Order,1.61,517.1,0.86
5,LU,In-Order,0.82,493.7,0.74
5,Convolution,In-Order,1.49,538.6,0.76
5,Convolution,In-Order,0.81,599.3,0.75
5,FFT,Out-of-Order,1.52,454.2,0.84
5,Matrix_Multiplication,Out-of-Order,1.47,421.3,0.87
5,Radix,Out-of-Order,1.34,542.3,0.83
5,Matrix_Multiplication,Out-of-Order,1.71,469.6,0.86
5,Matrix_Multiplication,Out-of-Order,1.07,332.7,0.86
5,Convolution,Out-of-Order,1.15,478.6,0.87
5,Convolution,In-Order,1.21,512.4,0.76
5,FFT,Out-of-Order,1.51,396.6,0.84
5,FFT,Out-of-Order,1.19,413.6,0.86
5,LU,Out-of-Order,1.77,319.1,0.84
5,Matrix_Multiplication,Out-of-Order,1.77,436.4,0.84
5,FFT,In-Order,1.17,570.2,0.75
5,FFT,Out-of-Order,1.66,598.2,0.83
5,Radix,In-Order,0.82,355.4,0.76
5,FFT,In-Order,1.43,452.6,0.76
5,FFT,In-Order,0.9,352.6,0.75
5,Convolution,Out-of-Order,1.17,525.5,0.85
5,Convolution,In-Order,0.84,551.3,0.75
5,FFT,Out-of-Order,1.08,372.9,0.84
5,Convolution,In-Order,1.11,420.0,0.75
5,FFT,In-Order,0.83,408.2,0.76
5,LU,Out-of-Order,1.32,532.6,0.84
5,LU,In-Order,0.86,401.0,0.75
5,LU,Out-of-Order,1.11,466.9,0.86
5,LU,Out-of-Order,1.73,469.6,0.86
5,LU,Out-of-Order,1.31,408.0,0.85
5,Matrix_Multiplication,In-Order,1.38,447.1,0.74
5,Convolution,Out-of-Order,1.46,440.7,0.85
5,Convolution,In-Order,1.15,312.7,0.76
5,FFT,Out-of-Order,1.31,507.6,0.84
5,Convolution,In-Order,1.23,486.3,0.76
5,Convolution,In-Order,1.42,447.9,0.73
5,Matrix_Multiplication,Out-of-Order,1.65,417.9,0.85
5,Matrix_Multiplication,Out-of-Order,1.16,346.6,0.83
5,Radix,In-Order,1.02,381.4,0.76
5,Radix,Out-of-Order,1.64,515.8,0.86
5,Matrix_Multiplication,Out-of-Order,1.02,485.4,0.86
5,Radix,Out-of-Order,1.01,527.1,0.83
5,Radix,In-Order,1.35,468.3,0.73
5,Radix,Out-of-Order,1.44,392.7,0.84
5,Convolution,In-Order,0.96,597.5,0.76
5,Radix,Out-of-Order,1.27,479.4,0.86
5,Matrix_Multiplication,In-Order,1.03,465.9,0.75
5,LU,In-Order,1.27,417.0,0.76
5,Convolution,Out-of-Order,1.45,372.0,0.87
5,Radix,Out-of-Order,1.04,455.7,0.85
5,FFT,Out-of-Order,1.16,449.7,0.86
5,Radix,Out-of-Order,1.25,532.8,0.85
5,Convolution,In-Order,0.89,544.5,0.73
5,LU,In-Order,0.87,363.0,0.76
5,Radix,Out-of-Order,1.11,500.5,0.87
5,FFT,In-Order,1.36,335.3,0.74
5,Matrix_Multiplication,Out-of-Order,1.43,423.1,0.85
5,Radix,In-Order,0.95,559.3,0.75
5,Matrix_Multiplication,In-Order,1.21,515.7,0.75
5,FFT,In-Order,0.96,359.0,0.76
5,LU,In-Order,1.47,504.1,0.75
5,Matrix_Multiplication,In-Order,1.36,551.8,0.74
5,Matrix_Multiplication,Out-of-Order,1.03,345.9,0.87
5,LU,Out-of-Order,1.21,371.6,0.84
5,Convolution,In-Order,1.26,336.3,0.73
5,Matrix_Multiplication,Out-of-Order,1.65,306.2,0.87
5,LU,Out-of-Order,1.08,311.1,0.84
5,LU,Out-of-Order,1.22,377.4,0.86
5,FFT,In-Order,1.35,517.7,0.74
5,Radix,In-Order,1.44,321.6,0.75
5,Matrix_Multiplication,In-Order,1.15,409.4,0.73
5,Radix,In-Order,1.14,411.5,0.75
5,Matrix_Multiplication,Out-of-Order,1.06,555.2,0.85
5,FFT,Out-of-Order,1.01,319.2,0.86
5,FFT,In-Order,1.04,374.7,0.77
5,Radix,Out-of-Order,1.59,331.2,0.86
5,LU,Out-of-Order,1.74,353.5,0.87
5,FFT,In-Order,0.9,503.7,0.74
5,Radix,Out-of-Order,1.54,581.3,0.83
5,Radix,Out-of-Order,1.15,496.4,0.84
5,FFT,In-Order,0.86,360.3,0.76
5,FFT,Out-of-Order,1.23,358.1,0.83
5,FFT,Out-of-Order,1.72,307.8,0.86
5,Radix,Out-of-Order,1.48,517.7,0.84
5,Convolution,In-Order,1.28,343.3,0.76
5,Matrix_Multiplication,Out-of-Order,1.31,348.1,0.86
5,Radix,Out-of-Order,1.07,535.9,0.86
5,FFT,In-Order,1.05,401.7,0.76
5,FFT,In-Order,1.49,563.8,0.75
5,Matrix_Multiplication,In-Order,1.27,580.8,0.76
5,FFT,Out-of-Order,1.03,507.1,0.83
5,FFT,Out-of-Order,1.74,487.8,0.85
5,Matrix_Multiplication,Out-of-Order,1.15,587.2,0.86
5,FFT,Out-of-Order,1.66,513.9,0.83
5,Convolution,In-Order,0.87,302.8,0.76
5,Convolution,In-Order,0.86,487.7,0.75
5,Radix,Out-of-Order,1.1,526.4,0.85
5,FFT,Out-of-Order,1.4,485.5,0.87
5,FFT,Out-of-Order,1.39,353.3,0.87
5,LU,Out-of-Order,1.16,473.3,0.84
5,FFT,In-Order,1.25,544.4,0.76
5,Matrix_Multiplication,Out-of-Order,1.6,345.7,0.87
5,LU,In-Order,1.3,416.9,0.73
5,Radix,In-Order,1.08,307.1,0.77
5,FFT,Out-of-Order,1.62,354.9,0.86
5,LU,Out-of-Order,1.26,455.4,0.87
5,Matrix_Multiplication,In-Order,1.22,470.7,0.76
5,FFT,Out-of-Order,1.56,493.8,0.86
